,name,releaseDate,copiesSold,price,revenue,avgPlaytime,reviewScore,publisherClass,publishers,developers,steamId,AppID,Genres
851,tactic boxing,24-03-2024,3970,9.99,28857.0,7.929103182478144,78,Indie,Stately Eagle Games,Stately Eagle Games,2740280,2740280,"Action,Indie,Simulation,Sports"
852,criminal attraction,26-07-2024,3389,9.99,28741.0,4.776792523236554,83,Indie,Space Samurai Studio,Space Samurai Studio,2775050,2775050,"Action,Adventure,Casual,Indie"
853,elf boss's dog training,16-01-2024,4593,7.99,28692.0,3.882277922403346,81,Indie,"Playmeow,ACG creator",Giver,1988080,1988080,"Casual,RPG"
854,border bots vr,08-02-2024,1867,19.99,28685.0,2.740666435942031,88,AA,Team17,"Paw Print Games Ltd.,vTime Ltd",874440,874440,"Adventure,Indie,Simulation"
855,crystal guardians,15-03-2024,2585,13.99,28629.0,17.725350604853798,95,Indie,Green Pine Studios,Green Pine Studios,2322090,2322090,"Casual,Strategy,Early Access"
856,against great darkness,10-04-2024,5026,6.99,28579.0,4.760527244357026,95,Indie,Hitreg Studios,Hitreg Studios,2302150,2302150,"Action,Adventure,Indie,Early Access"
857,akai onna,04-01-2024,12475,2.99,28485.0,0.692439412021328,89,Indie,Yamoto,Yamoto,2674190,2674190,"Casual,Indie"
858,house of lust,20-03-2024,2833,11.99,28483.0,1.974001166062908,74,Indie,Shady Corner Games,FrozenLettuce,2656980,2656980,"Action,Adventure"
859,book of korvald,16-06-2024,1459,24.99,28463.0,8.076809339919043,97,Indie,Shady Corner Games,Punching Donut,2132380,2132380,"Action,Adventure"
860,mines and magic,25-03-2024,3910,14.99,28188.0,9.086870277290796,72,Indie,Zolden Games,Zolden Games,884640,884640,Strategy
861,奕剑江湖,06-08-2024,63989,0.0,28044.0,10.34215016430438,85,Indie,Star-Star Studio,Star-Star Studio,2701510,2701510,"Action,RPG"
862,to be in love with girls group,26-03-2024,3700,9.99,27883.0,4.368679644745055,68,Indie,光禾文化,光禾文化,2817530,2817530,"Casual,RPG,Simulation"
863,定制女友,27-04-2024,4027,8.99,27860.0,2.773132909438211,81,Indie,deep field,deep field,2791020,2791020,"RPG,Simulation"
864,coloring game: studio,19-01-2024,2378,19.99,27849.0,81.41022393033064,99,Indie,L. Stotch,L. Stotch,2231040,2231040,"Casual,Indie"
865,tendryll,30-04-2024,1865,17.99,27758.0,12.719284465800968,87,Indie,Brute Farce,Brute Farce,1915780,1915780,"Indie,Strategy,Early Access"
866,mirage feathers,06-09-2024,6859,4.99,27717.0,1.1706268898128227,100,Indie,oyasumi Workshop,oyasumi Workshop,2719060,2719060,"Action,Indie"
867,2番線 | nibansen,18-01-2024,6602,4.99,27542.0,1.2029222325691964,81,Indie,MFC STUDIO,MFC STUDIO,2699510,2699510,"Action,Adventure,Casual,Indie,Simulation,Strategy"
868,deathwatchers,12-07-2024,2826,11.99,27529.0,6.492901941159936,91,Indie,SWAIN GAMES,SWAIN GAMES,2599370,2599370,"Action,Indie,Early Access"
869,flying high,10-05-2024,2377,14.99,27484.0,0.8681633293180607,65,Indie,Affect3D,Affect3D,2909410,2909410,"Adventure,Casual,Indie"
870,ufouria: the saga 2,28-02-2024,1279,24.99,27474.0,3.297133300428793,94,Indie,SUNSOFT,SUNSOFT,2685090,2685090,Action
871,captain firehawk and the laser love situation,09-02-2024,3431,9.99,27368.0,1.8602411007512132,76,Indie,Portland Caviar,Portland Caviar,2054690,2054690,Action
872,right and down and dice,23-01-2024,2950,11.99,27336.0,8.24860646412999,87,Indie,mc2games,mc2games,2228010,2228010,"Indie,RPG,Strategy"
873,on dark terms,06-02-2024,2200,7.99,27226.0,6.475462698359167,69,Indie,Dimensionless Games,Dimensionless Games,2159530,2159530,"Action,Indie"
874,gym manager,31-07-2024,3748,9.99,27202.0,4.666010702410133,73,AA,PlayWay S.A.,Han GAMES,2337460,2337460,"Casual,Indie,Simulation,Sports"
875,saving mrs. hinako,11-03-2024,2478,14.99,27180.0,3.805478102347424,86,Indie,Shiravune,Studio Pork,2626240,2626240,"Adventure,Casual"
876,sister's curriculum,18-04-2024,1929,16.99,27085.0,5.77800014739662,97,Indie,WAZAZAK,WAZAZAK,2865590,2865590,Simulation
877,the witch's cauldron,24-01-2024,10808,7.99,27071.0,3.7517024297797663,92,Indie,Harvey games,Harvey games,2251010,2251010,"Casual,Indie,Simulation"
878,oddada,15-08-2024,3310,9.99,27005.0,2.9408445555530567,97,Indie,Sven Ahlgrimm,"Sven Ahlgrimm,Mathilde Hoffmann,Bastian Clausdorff",1627870,1627870,"Casual,Indie"
879,所谓侠客 so-called hero,14-02-2024,1774,18.99,26984.0,11.002328810495042,84,Indie,NewSmile Games,NewSmile Games,1116080,1116080,"Adventure,Indie,RPG,Early Access"
880,dojo masters,17-07-2024,2357,14.99,26897.0,4.809430831728505,95,Indie,Pixeled Vision,Pixeled Vision,2538000,2538000,"Action,Indie"
881,speed crew,31-01-2024,1695,19.99,26802.0,3.066085176262451,100,Indie,Wild Fields,Wild Fields,2367480,2367480,"Action,Casual,Indie,Racing,Simulation"
882,voyager-19,19-05-2024,8793,3.99,26619.0,0.6285501794880277,90,Indie,Deep Root Interactive,Deep Root Interactive,2925510,2925510,Indie
883,speedway challenge 2024,01-04-2024,18737,0.0,26579.0,17.326728582072302,71,Indie,Artur Berkowski Berobasket,Artur Berkowski Berobasket,2750960,2750960,"Racing,Sports,Free To Play"
884,baisu,30-05-2024,2991,9.99,26577.0,1.3899661468439524,87,Indie,Tripleducks studio,Tripleducks studio,2821850,2821850,Indie
885,dunhero,12-02-2024,4457,7.99,26516.0,7.653905015173358,90,Indie,Dev Kacper,Dev Kacper,2270210,2270210,"Action,Adventure,Indie,RPG,Early Access"
886,empires shall fall,19-02-2024,2586,12.99,26457.0,5.06349975482512,92,Indie,"Weird Penguin Games,Electronic Sheep Games",Weird Penguin Games,1477170,1477170,Strategy
887,night bus,08-04-2024,6008,4.99,26436.0,0.8439386307135183,89,Indie,Liquid Static Studio,Liquid Static Studio,2820800,2820800,"Adventure,Indie"
888,descending the woods,12-07-2024,1876,18.99,26435.0,4.11667969946909,54,Indie,AIONWARE LTD,AIONWARE LTD,2868070,2868070,"Action,Adventure,Indie,RPG,Simulation,Early Access"
889,one-inch tactics,19-05-2024,1790,19.99,26321.0,5.338793062420716,96,Indie,KOMODO,KOGADO STUDIO,2743970,2743970,Strategy
890,zombie raid: no one survives,12-07-2024,1912,14.99,26312.0,7.861631492084579,56,Indie,Red Dot Studio,Red Dot Studio,688540,688540,"Action,Indie,Early Access"
891,drake's dungeon,15-01-2024,827,34.99,26043.0,5.879234362977851,92,Indie,hotchaWorks,hotchaWorks,2313670,2313670,"Action,Indie"
892,taskmaster vr,19-06-2024,1253,24.99,26027.0,1.2380134733088026,51,Indie,Draw & Code,Scallywag Arcade,2698450,2698450,"Action,Casual,Indie,Simulation"
893,永恒幻境 eternal dreamland,31-01-2024,4968,6.99,26013.0,6.974941044986054,46,Indie,Eternal,Eternal,2722270,2722270,"Action,Adventure,Indie,RPG"
894,footgun: underground,30-04-2024,2349,14.99,25998.0,4.073246333939646,91,Indie,CobraTekku Games,Turtle Knight Games,2206240,2206240,"Action,Indie"
895,dungeons and robots,23-01-2024,6096,8.99,25961.0,3.345569342795724,44,Indie,Glow Games Studio,Glow Games Studio,386650,386650,"Action,Indie,RPG"
896,東方幻想魔録w ～ the devil of decline,28-03-2024,971,29.99,25957.0,33.79966654377854,95,Indie,mebius.,ハチクマソフト,2250790,2250790,"Adventure,RPG"
897,astor: blade of the monolith,30-05-2024,1257,24.99,25886.0,6.763298604016614,76,Indie,"Versus Evil,tinyBuild",C2 Game Studio,1989320,1989320,"Action,Adventure,Casual,Indie,RPG"
898,elf discipline ceremony,23-02-2024,3364,10.99,25798.0,1.317406278655748,69,Indie,072 Project,Flag shadow,2696060,2696060,"Adventure,Casual,Indie,RPG,Simulation"
899,lord of rigel,25-08-2024,1683,19.99,25727.0,15.755765649770373,64,Indie,Rhombus Studios,Rhombus Studios,437440,437440,"Indie,Simulation,Strategy"
900,coin factory,21-06-2024,5722,4.99,25657.0,5.457562492504714,84,Indie,Lino Rabolini,Lino Rabolini,2992500,2992500,"Casual,Indie,Strategy"
901,el dorado: the golden city builder,17-06-2024,1832,17.99,25637.0,3.0580108439931446,66,Indie,"Gameparic,Games Incubator","Hobo Bunch,Gameparic",1451470,1451470,"Indie,Simulation,Strategy"
902,戦国ブシドー〜大野望の巻〜,16-07-2024,6549,0.0,25618.0,3.397036159430714,50,Indie,©︎ Kaiser (Overseas) Limited,©︎ Kaiser (Overseas) Limited,3038820,3038820,"Massively Multiplayer,Simulation,Strategy,Free To Play"
903,oji-mama/憧れのガチムチおじさんがボクだけのドスケベママになっちゃった❤,23-05-2024,1138,25.0,25605.0,1.589665166121501,100,Indie,SKSK団,SKSK団,2725330,2725330,"Adventure,Casual,Indie"
904,scorchlands,25-07-2024,2935,11.99,25601.0,4.906361017315902,95,Indie,Star Drifters,Ringlab,1090100,1090100,"Casual,Indie,Simulation,Strategy"
905,amazing grace -what color is your attribute?-,25-04-2024,1092,34.99,25577.0,12.860570848587352,94,Indie,Shiravune,Cabbage Soft,2553910,2553910,Adventure
906,beat slayer,04-04-2024,1653,19.99,25573.0,4.566483504479899,95,Indie,"ByteRockers' Games,Paras Games",ByteRockers' Games,2089830,2089830,"Action,Adventure,Indie"
907,reigns: three kingdoms,11-01-2024,11023,2.99,25568.0,9.394821914426831,52,AA,Devolver Digital,Nerial,2437040,2437040,"Adventure,Casual"
908,orrstead,06-03-2024,2404,12.99,25518.0,4.8784450445901175,85,Indie,IndividualKex,IndividualKex,693940,693940,"Indie,Simulation,Strategy"
909,just another night shift,28-03-2024,4927,6.99,25488.0,3.699649889980997,93,Indie,RantaKoira,"RantaKoira,FinnGames",2331130,2331130,"Action,Casual,Indie,Strategy"
910,worm nest plague,16-07-2024,4051,6.99,25484.0,5.962315535452199,93,Indie,ST Hot Dog King,ST Hot Dog King,2666590,2666590,"Adventure,Indie,RPG"
911,tramcity hakodate,04-01-2024,1888,14.99,25471.0,2.946587843328908,100,Indie,TRAMWORKS,TRAMWORKS,2614000,2614000,"Simulation,Early Access"
912,maouisho:~ la dolce vita with another world's demon lord~,09-08-2024,1238,24.99,25454.0,2.566796088307798,91,Indie,072 Project,ボウサバG,2602770,2602770,"Casual,Indie,RPG,Simulation"
913,kamla,07-05-2024,4750,7.99,25205.0,3.201889765586553,93,Indie,Mad-Mantra Games,Mad-Mantra Games,2585270,2585270,"Action,Adventure"
914,midnight ramen,23-07-2024,2575,11.99,25107.0,3.010670659560389,99,Indie,Cointinue Games,Cointinue Games,2543030,2543030,"Casual,Indie,RPG,Simulation"
915,haruka ao no hanayome ni,09-08-2024,1235,29.99,25078.0,6.674226319823847,99,Indie,HIKARI FIELD,Lump of Sugar,2947230,2947230,"Adventure,Casual"
916,sherwood extreme,29-04-2024,1589,19.99,25077.0,3.596430164747675,78,Indie,CAGE Studios,CAGE Studios,1340180,1340180,"Action,Adventure,Casual,Indie,RPG,Free To Play"
917,escape from boykisser,10-02-2024,26650,1.99,25071.0,1.5818382138488385,84,Indie,akhsotoen,akhsotoen,2708280,2708280,"Indie,Simulation"
918,game store simulator,20-08-2024,6470,4.99,25070.0,4.17682057665008,84,Indie,Pex Entertainment,Pex Entertainment,2598930,2598930,"Indie,Simulation"
919,sex universe [18+],11-05-2024,4485,9.99,25061.0,1.3838816447480855,72,Indie,Octo Games,Octo Games,2888360,2888360,"Casual,Indie,Simulation"
920,destiny online,30-03-2024,3047,0.0,24986.0,128.7942781499453,82,Indie,Destiny10.com,Destiny10.com,2841010,2841010,"Adventure,Massively Multiplayer,RPG,Free To Play"
921,strayed,19-04-2024,1512,19.99,24912.0,21.136065774131144,77,Indie,Crustacean Interactive,Crustacean Interactive,2359470,2359470,"Action,Adventure,Casual,Indie,Massively Multiplayer,Strategy,Early Access"
922,uboat: the silent wolf vr,19-06-2024,1499,19.99,24828.0,2.313831093937943,67,Indie,Titan GameZ,Titan GameZ,1455390,1455390,Simulation
923,hatsune miku - the planet of wonder and fragments of wishes,21-04-2024,1121,29.99,24809.0,2.202186541138209,66,Indie,KOMODO,Crypton Future Media,2477920,2477920,"Adventure,Casual"
924,dawnsbury days,08-03-2024,5954,4.99,24711.0,5.791491841946118,98,Indie,Dawnsbury Studios,Dawnsbury Studios,2693730,2693730,"Indie,RPG,Strategy"
925,isabella: chasing shadows,21-06-2024,2663,11.99,24675.0,2.5932362730798477,92,Indie,Badtimetales,Badtimetales,2703180,2703180,"Action,Adventure,Casual,Indie,Early Access"
926,crops!,17-07-2024,3684,7.99,24620.0,3.474930930601481,89,Indie,Bocary Studios,Bocary Studios,3057760,3057760,"Casual,Indie,Strategy"
927,skelethrone: the chronicles of ericona,07-08-2024,2106,14.99,24562.0,7.958073901311823,83,Indie,Valkyrie Initiative,70`Strike,2139840,2139840,"Action,RPG"
928,stellar orphans,25-03-2024,1926,19.99,24519.0,13.103214310311111,75,Indie,Artifex Parvus,Artifex Parvus,1844130,1844130,"Indie,Strategy,Early Access"
929,rumble club,23-04-2024,33980,0.0,24402.0,9.2343461987409,75,Indie,Mad Mushroom,"Lightfox Games, Inc.",2639810,2639810,"Action,Casual"
930,acolyte of the altar,25-03-2024,1540,19.99,24374.0,4.564088681505565,74,Indie,Black Kite Games,Black Kite Games,2288880,2288880,"Indie,RPG,Strategy"
931,it was a human.,26-07-2024,5919,4.99,24206.0,1.635386691608368,79,Indie,GAMER Plan,Loser/s,2484160,2484160,"Indie,RPG"
932,camp canyonwood,26-02-2024,1890,19.99,24136.0,7.230023662650743,66,Indie,Graffiti Games,Deli Interactive LLC,1374170,1374170,"Casual,Indie,Simulation"
933,ashes of the union,23-07-2024,2062,12.99,24106.0,6.128064856128352,82,Indie,700 Games Studio,700 Games Studio,3091390,3091390,"Action,Indie,Simulation"
934,scp: descent,20-03-2024,4272,6.99,24090.0,1.3734348998612604,58,Indie,Pixel Drip Games,Pixel Drip Games,2757220,2757220,Indie
935,one btn bosses,06-08-2024,2454,11.99,24086.0,2.771675621037209,89,Indie,"Midnight Munchies,Outersloth",Midnight Munchies,1910600,1910600,"Action,Indie"
936,the world of gangs,16-04-2024,3344,7.99,23966.0,1.6007193284361896,56,Indie,Playmeow,Cosemen Gaming,1925040,1925040,"Adventure,RPG"
937,mareld,02-05-2024,4229,6.99,23913.0,7.149109966051024,93,Indie,Renka,Renka,2336580,2336580,Indie
938,boldly forward,07-02-2024,7022,3.99,23873.0,15.315030346177886,47,Indie,SmallMill,SmallMill,2758280,2758280,"Adventure,Casual,Indie,Racing,Strategy"
939,tv studio story,06-03-2024,3189,8.99,23794.0,7.569713766047223,93,Indie,"Kairosoft Co.,Ltd","Kairosoft Co.,Ltd",2732020,2732020,"Casual,Indie,Simulation,Strategy"
940,naribikimura,16-08-2024,2313,12.99,23719.0,1.7685553438239612,82,Indie,DorsalFin Studio,DorsalFin Studio,2693860,2693860,"Adventure,Indie"
941,kanna maze,15-05-2024,8150,3.99,23718.0,3.6680798219231856,89,Indie,致意,致意,2876250,2876250,"Adventure,RPG"
942,mori carta,25-03-2024,1627,14.99,23628.0,11.214485432444643,71,Indie,Nevergreen Games,Nevergreen Games,1570830,1570830,"Indie,Strategy"
943,machick,22-03-2024,3991,6.99,23624.0,4.499842553564392,91,Indie,No Serious Games,No Serious Games,2811200,2811200,"Action,Indie,RPG"
944,dünnes eis - das spiel zum song,16-05-2024,6564,3.99,23571.0,0.9798791592039828,100,Indie,"Lorke Records, Inh. Anne Baumann","Baumann Bergmann Pokinsson,Jan Baumann",2961990,2961990,"Adventure,Indie"
945,shell runner,15-07-2024,1956,14.99,23560.0,1.8436645614622276,65,Indie,indie.io,Reija,2622280,2622280,"Action,Indie,Early Access"
946,memories off,31-01-2024,3003,9.99,23373.0,7.253682427332118,93,AA,"Spike Chunsoft Co., Ltd.",MAGES. Inc.,675610,675610,Adventure
947,11f,19-04-2024,3998,8.99,23351.0,1.318908909352338,83,Indie,PUMPKIM,PUMPKIM,1847120,1847120,"Adventure,Indie,Simulation"
948,closer the distance,01-08-2024,1414,19.99,23329.0,4.338909136652807,92,AA,Skybound Games,Osmotic Studios,1991300,1991300,"Casual,Indie,Simulation"
949,messy up,13-06-2024,3563,7.99,23195.0,3.766875545151142,86,Indie,"Liquid Meow,Athenes game",Liquid Meow,2572560,2572560,"Action,Casual,Indie,RPG,Simulation"
950,memories off6 t-wave,31-01-2024,1976,14.99,23150.0,6.966698098251904,98,AA,"Spike Chunsoft Co., Ltd.",MAGES. Inc.,2184580,2184580,Adventure
951,trash of the titans,29-05-2024,3282,8.99,23097.0,6.117247158799763,98,Indie,Thayer and Back Again,Thayer and Back Again,2450400,2450400,"Indie,RPG,Strategy,Early Access"
952,you are peter shorts,10-05-2024,1872,14.99,23078.0,4.081238052224595,90,Indie,ondydev,ondydev,2352640,2352640,"Action,Adventure,Indie"
953,the corpsmen,06-09-2024,1558,19.99,23047.0,5.533476840841409,59,Indie,Multicell Games,Multicell Games,1571960,1571960,"Adventure,Indie,Strategy"
954,tank operations: european campaign,26-02-2024,2520,19.99,23043.0,37.79769683862818,85,Indie,2tainment GmbH,Linked Dimensions,844860,844860,Strategy
955,tank operations: european campaign,26-02-2024,2520,19.99,23043.0,37.79769683862818,85,Indie,2tainment GmbH,Linked Dimensions,844860,258240,"Indie,Strategy"
956,wife of my boss,04-05-2024,7011,4.99,22990.0,0.8192399888945472,67,Indie,Love Seekers,Love Seekers,2143980,2143980,"Adventure,Casual,Indie"
957,dragons legacy,26-03-2024,5086,4.99,22960.0,20.90752054042036,77,Indie,Beawesome Games LLC,Beawesome Games,2520410,2520410,"Indie,Simulation"
958,sarah's adventure: time travel,25-06-2024,28251,0.0,22916.6017927192,59.72976019596694,87,Indie,NUTS POWER ONLINE ENTERTAINMENT LIMITED,NUTS POWER ONLINE ENTERTAINMENT LIMITED,2994430,2994430,"Casual,Indie,Simulation,Strategy,Free To Play"
959,corponation: the sorting process,22-02-2024,2451,12.99,22893.0,5.269078475631346,84,Indie,Playtonic Friends,Canteen,2159960,2159960,"Indie,Simulation"
960,fallen saint yhoundeh,31-05-2024,2395,12.99,22844.0,3.7476450541717714,70,Indie,Kagura Games,MOEKOUBOU,2864860,2864860,"Indie,RPG"
961,neon tail,16-02-2024,2679,24.99,22808.0,4.141155275797389,90,Indie,Rocket Juice Games,"Fei,Leo,Yang",1126270,1126270,"Action,Adventure,Indie,Racing,RPG,Sports"
962,far lands,19-01-2024,2677,24.99,22800.0,7.691365522489354,69,Indie,Scalpel Softworks,Scalpel Softworks,1500940,1500940,"Action,Adventure"
963,welcome to paradise island,30-08-2024,2112,14.99,22790.0,2.7517675969656303,80,Indie,Kagura Games,Resta!,2790680,2790680,"Indie,RPG"
964,loopstructor,07-08-2024,5508,4.99,22701.0,6.452068776829051,87,Indie,Pone Games,Pone Games,2726870,2726870,"Casual,Indie,Strategy"
965,brocula,09-05-2024,1336,19.99,22581.0,2.113117699239853,51,Indie,Destroyer Doggo,Destroyer Doggo,1364740,1364740,"Adventure,Indie,RPG,Simulation,Strategy"
966,songs of death,30-07-2024,3966,6.99,22568.0,4.412881401957557,86,AA,Lightning Games,"DreamStep,Wild Kid Games",2276420,2276420,"Casual,Indie,RPG,Strategy"
967,buckshot with friends,19-02-2024,6685,3.99,22509.0,0.6779560081356253,52,Indie,yythgim,yythgim,2808270,2808270,Indie
968,lilja and natsuka painting lies,24-07-2024,1085,22.99,22449.0,8.273406759307356,100,Indie,"Frontwing USA,Bushiroad Inc.",Frontwing,2840900,2840900,"Adventure,Casual"
969,ero trap dungeon roguelike,10-07-2024,1662,14.99,22422.0,8.865400663776798,81,Indie,Ketchup AjiNo Mayonnaise,Ketchup AjiNo Mayonnaise,3016750,3016750,RPG
970,deck of souls,20-06-2024,2482,10.99,22371.0,4.267184962289173,92,Indie,HeroCraft PC,Bigboot Studios,2088770,2088770,"RPG,Strategy,Early Access"
971,灵境·修仙界,21-06-2024,2241,9.99,22360.0,8.868584048963351,87,Indie,深圳市灵境互娱科技有限公司,深圳市灵境互娱科技有限公司,2799930,2799930,"Action,Adventure,Indie,RPG,Simulation,Strategy,Early Access"
972,stigma-aria,06-09-2024,1621,16.99,22306.0,1.6886304185764434,85,Indie,072 Project,イシコロドウ,2710010,2710010,"Adventure,Casual,Indie,RPG"
973,graalonline era,16-02-2024,21644,0.0,22299.0,41.29361977737224,71,Indie,Toonslab,GraalOnline,2358050,2358050,"Action,Adventure,Casual,Massively Multiplayer,RPG,Strategy,Free To Play"
974,haele 3d - hand poses lite - drawing references,03-06-2024,1659,17.99,22288.0,8.81586618253196,94,Indie,HAELE 3D,Ige Olwen,2570230,2570230,"Adventure,Simulation"
975,earthroyale,29-04-2024,3874,7.99,22222.0,14.733386912432897,89,Indie,Lizzycat / Lizabeth Gidlund,Lizzycat / Lizabeth Gidlund,2016220,2016220,"Casual,Simulation"
976,dread weight,29-07-2024,2368,14.99,22137.0,3.2817103996906525,88,Indie,Deer Dream Studios,Deer Dream Studios,2399060,2399060,"Adventure,Casual,Indie"
977,secret archives,27-02-2024,1678,15.99,22129.0,6.1555814515617016,71,Indie,Juice Game,Juice Game,2374660,2374660,"Action,Adventure,Indie,RPG"
978,thyria,29-02-2024,1629,15.99,22099.0,2.4855804216069157,94,Indie,GrabTheGames,Twokats,1608590,1608590,"Indie,RPG,Early Access"
979,z.o.n.a: origin,26-08-2024,1444,19.99,22080.0,2.8680074794101267,87,Indie,AGaming+,AGaming+,2539520,2539520,"Action,Indie,RPG,Early Access"
